filename,predict,golden,positive count,negative count,neutral count
klobuchar_1149_0.txt,Neutral,Positive,5,0,55
klobuchar_115_0_1.txt,Neutral,Negative,131,25,144
klobuchar_1154_0.txt,Negative,Neutral,0,23,7
klobuchar_1155_2.txt,Positive,Neutral,53,7,0
klobuchar_1155_5.txt,Positive,Positive,35,0,25
klobuchar_1168_1.txt,Negative,Positive,0,29,1
klobuchar_1183_1.txt,Positive,Neutral,46,12,36
klobuchar_1212_1.txt,Positive,Positive,34,2,24
klobuchar_1237_1_0.txt,Positive,Neutral,103,20,27
klobuchar_1244_0.txt,Positive,Positive,22,1,0
klobuchar_1257_0.txt,Neutral,Neutral,129,2,141
klobuchar_1263_0.txt,Positive,Positive,38,3,19
klobuchar_1264_0_0.txt,Positive,Positive,273,0,27
klobuchar_1290_0.txt,Positive,Neutral,23,0,7
klobuchar_1300_1.txt,Neutral,Neutral,12,0,18
klobuchar_1301_1.txt,Positive,Neutral,140,0,1
klobuchar_1304_0_0.txt,Neutral,Negative,98,17,185
klobuchar_1307_3.txt,Positive,Positive,23,2,5
klobuchar_1332_0_0.txt,Positive,Neutral,121,2,27
klobuchar_1332_4.txt,Positive,Positive,39,0,8
klobuchar_1333_1_0.txt,Positive,Positive,189,15,96
klobuchar_1354_0.txt,Neutral,Neutral,0,1,29
klobuchar_1359_0.txt,Positive,Neutral,59,1,0
klobuchar_1400_3.txt,Positive,Neutral,73,35,8
klobuchar_141_1_3.txt,Neutral,Negative,0,0,300
klobuchar_1414_1.txt,Positive,Neutral,68,10,3
klobuchar_1432_1.txt,Positive,Neutral,51,4,3
klobuchar_1462_2.txt,Positive,Positive,26,0,8
klobuchar_148_3.txt,Positive,Positive,24,5,1
klobuchar_1491_0.txt,Positive,Positive,23,5,2
klobuchar_1496_0.txt,Neutral,Neutral,0,0,100
klobuchar_1503_0.txt,Positive,Positive,82,1,4
klobuchar_1506_0.txt,Positive,Positive,30,0,0
klobuchar_1506_1_0.txt,Neutral,Neutral,67,2,81
klobuchar_1507_0.txt,Positive,Positive,36,4,15
klobuchar_1512_1.txt,Neutral,Neutral,16,6,92
klobuchar_1513_3.txt,Positive,Positive,41,1,4
klobuchar_1519_1.txt,Positive,Positive,58,0,2
klobuchar_1536_2.txt,Positive,Neutral,136,0,29
klobuchar_1539_1.txt,Neutral,Positive,95,16,136
klobuchar_1544_1.txt,Positive,Neutral,37,21,25
klobuchar_1561_4.txt,Positive,Neutral,47,2,21
klobuchar_1589_2.txt,Positive,Neutral,51,0,19
klobuchar_1602_0_0.txt,Neutral,Neutral,37,34,79
klobuchar_1619_1.txt,Negative,Positive,20,50,0
klobuchar_1624_0.txt,Positive,Neutral,121,0,0
klobuchar_1633_0.txt,Positive,Positive,19,3,8
klobuchar_1633_1.txt,Positive,Positive,29,0,1
klobuchar_1664_4.txt,Positive,Neutral,91,0,27
klobuchar_1675_0.txt,Neutral,Positive,1,12,17
klobuchar_1699_1.txt,Positive,Positive,14,7,9
klobuchar_1721_0.txt,Neutral,Negative,0,0,58
klobuchar_173_0.txt,Positive,Positive,55,0,5
klobuchar_1770_1_0.txt,Positive,Neutral,165,62,73
klobuchar_1820_4.txt,Positive,Neutral,154,0,11
klobuchar_1837_1.txt,Neutral,Positive,25,5,30
klobuchar_1837_3.txt,Positive,Neutral,46,1,0
klobuchar_1839_3.txt,Neutral,Neutral,22,2,25
klobuchar_1855_2_0.txt,Positive,Neutral,219,8,73
klobuchar_1858_1.txt,Neutral,Neutral,0,15,127
klobuchar_1871_1_4.txt,Negative,Neutral,28,201,71
klobuchar_190_1.txt,Positive,Positive,236,0,0
klobuchar_192_0.txt,Positive,Neutral,124,10,11
klobuchar_192_1.txt,Positive,Positive,238,2,19
klobuchar_193_0.txt,Neutral,Neutral,11,2,17
klobuchar_195_2_0.txt,Positive,Positive,300,0,0
klobuchar_1950_0.txt,Negative,Neutral,55,64,34
klobuchar_1953_2.txt,Negative,Positive,0,22,8
klobuchar_1959_3_0.txt,Positive,Positive,116,0,34
klobuchar_196_2.txt,Neutral,Neutral,0,15,67
klobuchar_1961_2.txt,Negative,Positive,11,11,8
klobuchar_1962_0.txt,Negative,Positive,0,27,3
klobuchar_1962_2.txt,Positive,Positive,21,2,7
klobuchar_1964_0.txt,Neutral,Neutral,34,31,66
klobuchar_1964_1_2.txt,Positive,Positive,72,22,56
klobuchar_1968_3.txt,Positive,Positive,20,0,10
klobuchar_1974_0.txt,Positive,Neutral,12,9,6
klobuchar_198_0.txt,Positive,Positive,27,0,7
klobuchar_1994_0.txt,Positive,Neutral,31,0,15
klobuchar_1997_1.txt,Negative,Negative,7,11,6
klobuchar_20_2.txt,Positive,Neutral,42,0,18
klobuchar_2004_0.txt,Negative,Positive,0,24,6
klobuchar_2008_0.txt,Neutral,Neutral,25,4,70
klobuchar_2008_4_0.txt,Neutral,Neutral,44,33,73
klobuchar_2013_0.txt,Positive,Neutral,74,5,18
klobuchar_202_0.txt,Positive,Positive,26,2,0
klobuchar_2027_1.txt,Positive,Positive,25,1,4
klobuchar_2063_2.txt,Negative,Neutral,4,38,29
klobuchar_2064_0.txt,Positive,Neutral,30,0,0
klobuchar_209_2.txt,Negative,Neutral,6,18,6
klobuchar_2102_0.txt,Neutral,Neutral,4,21,35
klobuchar_2116_1.txt,Positive,Neutral,1,0,0
klobuchar_2125_0.txt,Negative,Positive,0,1,0
klobuchar_2171_0.txt,Neutral,Neutral,0,0,106
klobuchar_2173_3.txt,Positive,Neutral,57,10,3
klobuchar_2173_4_0.txt,Negative,Neutral,51,52,47
klobuchar_2178_1.txt,Positive,Neutral,60,0,0
klobuchar_2195_2.txt,Positive,Neutral,44,1,3
klobuchar_2197_5.txt,Positive,Neutral,23,1,20
klobuchar_222_0.txt,Positive,Positive,18,4,8
klobuchar_222_1.txt,Positive,Positive,44,0,2
klobuchar_2224_1.txt,Positive,Neutral,38,1,0
klobuchar_2247_2.txt,Neutral,Neutral,19,0,41
klobuchar_2247_3.txt,Neutral,Neutral,3,0,45
klobuchar_2264_1_0.txt,Positive,Positive,110,3,37
klobuchar_2300_0.txt,Neutral,Neutral,2,9,30
klobuchar_2393_1.txt,Positive,Positive,198,10,5
klobuchar_242_0.txt,Positive,Neutral,156,35,29
klobuchar_2427_0.txt,Positive,Positive,26,1,2
klobuchar_2429_0.txt,Positive,Neutral,73,0,19
klobuchar_2440_0.txt,Negative,Positive,53,86,6
klobuchar_2447_4_0.txt,Neutral,Positive,68,56,176
klobuchar_2489_1_1.txt,Positive,Neutral,78,19,53
klobuchar_25_2.txt,Positive,Positive,123,1,29
klobuchar_2534_1.txt,Positive,Positive,58,0,2
klobuchar_2572_2.txt,Positive,Neutral,49,0,7
klobuchar_2573_0.txt,Neutral,Neutral,11,0,49
klobuchar_2617_0.txt,Positive,Neutral,8,8,5
klobuchar_263_2_0.txt,Negative,Neutral,8,186,106
klobuchar_263_2_3.txt,Neutral,Neutral,60,105,135
klobuchar_263_2_5.txt,Positive,Neutral,133,48,119
klobuchar_273_1.txt,Neutral,Neutral,24,1,35
klobuchar_283_1_3.txt,Neutral,Negative,1,0,299
klobuchar_29_4.txt,Positive,Positive,27,0,3
klobuchar_29_5.txt,Positive,Positive,25,4,1
klobuchar_293_1_0.txt,Positive,Positive,300,0,0
klobuchar_298_0.txt,Positive,Neutral,51,31,0
klobuchar_305_0.txt,Negative,Neutral,10,13,7
klobuchar_309_2.txt,Positive,Neutral,45,0,7
klobuchar_318_2.txt,Negative,Neutral,0,40,20
klobuchar_328_4.txt,Positive,Positive,230,16,49
klobuchar_338_1_1.txt,Positive,Neutral,126,106,68
klobuchar_338_1_3.txt,Neutral,Neutral,97,81,122
klobuchar_340_4.txt,Positive,Positive,60,0,0
klobuchar_340_5.txt,Positive,Neutral,293,1,1
klobuchar_354_4.txt,Neutral,Positive,2,2,56
klobuchar_360_1_0.txt,Positive,Positive,163,13,79
klobuchar_364_0.txt,Positive,Positive,95,0,7
klobuchar_371_0.txt,Neutral,Neutral,0,32,39
klobuchar_374_2_0.txt,Neutral,Neutral,79,19,202
klobuchar_378_0.txt,Negative,Neutral,13,34,27
klobuchar_378_0_4.txt,Neutral,Positive,66,35,199
klobuchar_38_1.txt,Positive,Positive,171,5,13
klobuchar_38_1_0.txt,Neutral,Positive,133,16,149
klobuchar_394_2.txt,Negative,Neutral,3,19,8
klobuchar_395_1.txt,Positive,Neutral,22,1,7
klobuchar_397_0.txt,Positive,Neutral,26,0,4
klobuchar_404_1_0.txt,Neutral,Neutral,62,8,80
klobuchar_449_1.txt,Positive,Positive,31,0,29
klobuchar_450_0.txt,Positive,Neutral,90,62,59
klobuchar_466_5.txt,Positive,Neutral,60,13,9
klobuchar_485_1.txt,Positive,Positive,13,12,5
klobuchar_488_5.txt,Positive,Positive,30,0,0
klobuchar_506_2_0.txt,Positive,Negative,199,38,63
klobuchar_506_2_1.txt,Neutral,Negative,81,51,168
klobuchar_506_2_3.txt,Negative,Neutral,4,194,102
klobuchar_506_2_6.txt,Negative,Neutral,24,199,77
klobuchar_506_2_8.txt,Negative,Neutral,21,144,135
klobuchar_538_2.txt,Positive,Neutral,48,0,12
klobuchar_541_2_2.txt,Positive,Neutral,232,1,67
klobuchar_578_1.txt,Positive,Neutral,15,7,8
klobuchar_592_11.txt,Negative,Neutral,3,4,0
klobuchar_594_0_1.txt,Positive,Positive,150,0,0
klobuchar_641_0_0.txt,Neutral,Neutral,49,2,80
klobuchar_644_2.txt,Positive,Positive,60,0,0
klobuchar_682_1_2.txt,Positive,Positive,88,13,49
klobuchar_693_0.txt,Neutral,Positive,16,17,27
klobuchar_712_0.txt,Positive,Positive,59,0,1
klobuchar_727_0.txt,Positive,Neutral,104,3,27
klobuchar_734_3_0.txt,Neutral,Neutral,7,10,133
klobuchar_748_3.txt,Negative,Neutral,21,23,16
klobuchar_755_0.txt,Positive,Positive,77,0,6
klobuchar_756_6_0.txt,Positive,Neutral,71,10,64
klobuchar_769_0.txt,Neutral,Neutral,0,1,2
klobuchar_786_0.txt,Neutral,Positive,7,2,21
klobuchar_79_0.txt,Positive,Positive,40,0,20
klobuchar_802_3.txt,Positive,Neutral,70,0,1
klobuchar_807_0.txt,Neutral,Neutral,12,7,41
klobuchar_822_0.txt,Negative,Neutral,43,82,20
klobuchar_856_1_0.txt,Positive,Positive,164,2,134
klobuchar_856_4_2.txt,Neutral,Neutral,0,33,267
klobuchar_856_4_3.txt,Neutral,Neutral,0,26,274
klobuchar_859_4.txt,Positive,Positive,57,1,2
klobuchar_87_1.txt,Negative,Positive,1,18,11
klobuchar_87_3.txt,Neutral,Positive,0,17,43
klobuchar_877_0.txt,Neutral,Neutral,1,2,27
klobuchar_884_5.txt,Positive,Neutral,62,9,24
klobuchar_922_0.txt,Neutral,Neutral,4,0,26
klobuchar_924_0_9.txt,Negative,Neutral,42,64,44
klobuchar_931_0.txt,Positive,Neutral,27,0,3
klobuchar_968_1.txt,Positive,Neutral,17,1,12
klobuchar_971_3.txt,Neutral,Neutral,14,5,21
sanders_11_0.txt,Neutral,Neutral,7,10,43
sanders_1122_0.txt,Neutral,Neutral,2,0,28
sanders_14_0_0.txt,Negative,Negative,23,176,101
sanders_17_0_0.txt,Positive,Positive,300,0,0
sanders_1866_0.txt,Neutral,Negative,8,4,63
sanders_21_0_0.txt,Negative,Negative,21,159,120
sanders_23_0.txt,Negative,Negative,0,54,6
sanders_2753_0.txt,Positive,Negative,16,1,13
sanders_28_0.txt,Positive,Neutral,19,10,1
sanders_3_0.txt,Positive,Positive,30,0,14
sanders_3059_5.txt,Neutral,Negative,2,0,23
sanders_320_1.txt,Neutral,Neutral,0,0,20
sanders_3585_0.txt,Negative,Negative,2,18,10
sanders_41_2.txt,Neutral,Positive,19,9,32
sanders_42_0.txt,Negative,Negative,0,60,0
sanders_430_0.txt,Neutral,Neutral,8,8,44
sanders_439_2.txt,Neutral,Neutral,1,20,39
sanders_47_0.txt,Negative,Neutral,3,33,24
sanders_4790_3.txt,Neutral,Negative,1,6,10
sanders_50_0.txt,Neutral,Negative,0,2,58
sanders_558_1.txt,Neutral,Neutral,2,21,37
sanders_5892_0.txt,Neutral,Neutral,0,0,2
sanders_5892_2.txt,Positive,Negative,20,7,3
sanders_62_0.txt,Positive,Negative,11,5,9
sanders_620_0.txt,Neutral,Positive,8,3,19
sanders_66_0.txt,Neutral,Neutral,8,8,44
sanders_67_0.txt,Negative,Neutral,4,36,20
sanders_68_0.txt,Positive,Negative,34,6,20
sanders_69_0.txt,Negative,Negative,4,47,9
sanders_7_0.txt,Neutral,Positive,3,3,54
sanders_7008_0.txt,Neutral,Negative,6,5,14
sanders_8_0.txt,Neutral,Negative,18,0,42
sanders_1005_0.txt,Positive,Neutral,23,0,2
sanders_1025_0.txt,Positive,Neutral,15,3,12
sanders_1025_1.txt,Negative,Neutral,6,16,8
sanders_1089_2.txt,Neutral,Neutral,1,19,32
sanders_1142_0.txt,Positive,Neutral,30,14,16
sanders_1159_0.txt,Neutral,Neutral,1,9,20
sanders_1295_0.txt,Neutral,Neutral,0,0,3
sanders_1300_3.txt,Neutral,Neutral,0,0,30
sanders_1326_1.txt,Neutral,Neutral,0,8,17
sanders_1362_0.txt,Neutral,Negative,10,2,13
sanders_1410_0.txt,Neutral,Positive,0,3,57
sanders_1554_0.txt,Negative,Neutral,1,17,12
sanders_1812_0.txt,Neutral,Negative,0,0,89
sanders_1889_1.txt,Negative,Neutral,1,49,10
sanders_191_5.txt,Negative,Neutral,0,21,4
sanders_2001_4.txt,Positive,Neutral,20,2,8
sanders_2051_0.txt,Neutral,Negative,6,1,53
sanders_2071_0.txt,Neutral,Neutral,0,1,59
sanders_2077_0.txt,Negative,Neutral,2,43,15
sanders_2082_4.txt,Neutral,Negative,6,23,31
sanders_2122_3.txt,Neutral,Negative,0,9,51
sanders_2144_0.txt,Neutral,Neutral,0,0,60
sanders_2201_1.txt,Negative,Neutral,0,24,6
sanders_2201_2.txt,Positive,Negative,14,14,2
sanders_2215_0.txt,Neutral,Neutral,4,0,26
sanders_2236_0.txt,Negative,Neutral,7,12,6
sanders_2321_1.txt,Positive,Neutral,14,6,5
sanders_2322_0_0.txt,Neutral,Negative,6,105,189
sanders_2348_0.txt,Neutral,Neutral,3,5,52
sanders_2348_1.txt,Neutral,Neutral,2,2,56
sanders_2442_1.txt,Negative,Neutral,6,18,2
sanders_2445_0.txt,Neutral,Neutral,1,3,9
sanders_2536_3.txt,Neutral,Neutral,11,2,47
sanders_2632_1.txt,Neutral,Neutral,0,10,20
sanders_2632_3.txt,Negative,Neutral,0,19,11
sanders_2686_0.txt,Negative,Neutral,5,11,1
sanders_2714_0.txt,Neutral,Negative,16,0,44
sanders_2768_2.txt,Negative,Neutral,2,10,7
sanders_2792_1.txt,Positive,Positive,48,9,0
sanders_2812_1.txt,Neutral,Neutral,0,0,154
sanders_282_0.txt,Negative,Neutral,2,14,9
sanders_2893_0.txt,Positive,Positive,118,0,0
sanders_2944_0_2.txt,Negative,Neutral,0,169,98
sanders_2959_0.txt,Neutral,Neutral,0,4,51
sanders_2981_0.txt,Positive,Neutral,30,0,0
sanders_3026_0_0.txt,Negative,Neutral,0,229,71
sanders_305_1.txt,Negative,Negative,0,76,2
sanders_306_3.txt,Negative,Neutral,0,17,13
sanders_3190_0.txt,Positive,Neutral,40,0,20
sanders_3233_8.txt,Neutral,Negative,0,5,55
sanders_3298_0.txt,Negative,Neutral,0,23,7
sanders_3335_4.txt,Neutral,Neutral,5,11,37
sanders_3498_1.txt,Neutral,Neutral,19,5,36
sanders_353_0.txt,Positive,Neutral,33,10,17
sanders_355_2.txt,Positive,Neutral,13,9,8
sanders_3572_0.txt,Neutral,Neutral,2,4,19
sanders_3575_0.txt,Negative,Neutral,0,132,17
sanders_3699_0.txt,Negative,Neutral,18,24,18
sanders_3751_2.txt,Neutral,Negative,32,0,86
sanders_381_1.txt,Negative,Neutral,0,59,1
sanders_387_4.txt,Negative,Neutral,0,60,0
sanders_3908_0.txt,Neutral,Neutral,3,7,7
sanders_3983_2.txt,Positive,Neutral,16,2,7
sanders_4014_0.txt,Neutral,Neutral,1,8,16
sanders_4014_2.txt,Neutral,Negative,0,6,19
sanders_4201_2.txt,Positive,Neutral,6,0,5
sanders_423_0.txt,Positive,Neutral,11,5,9
sanders_423_2.txt,Negative,Neutral,7,12,6
sanders_423_5.txt,Positive,Neutral,3,0,0
sanders_423_7.txt,Neutral,Neutral,0,12,13
sanders_427_0.txt,Negative,Neutral,4,47,9
sanders_4281_0.txt,Neutral,Neutral,7,0,66
sanders_4285_0.txt,Positive,Neutral,25,0,0
sanders_4340_0.txt,Positive,Neutral,38,0,22
sanders_438_0.txt,Neutral,Neutral,1,0,45
sanders_439_11.txt,Negative,Neutral,16,31,13
sanders_4409_0.txt,Neutral,Neutral,0,0,12
sanders_4417_0.txt,Neutral,Negative,1,5,19
sanders_4508_0.txt,Neutral,Neutral,0,1,29
sanders_4517_2.txt,Neutral,Neutral,0,4,22
sanders_4531_0.txt,Positive,Neutral,10,10,5
sanders_457_7.txt,Negative,Neutral,14,81,11
sanders_4790_5.txt,Negative,Neutral,6,31,23
sanders_4854_2.txt,Neutral,Neutral,0,4,56
sanders_4862_0.txt,Neutral,Neutral,1,25,175
sanders_4875_1.txt,Negative,Neutral,0,60,0
sanders_4907_1.txt,Negative,Neutral,0,46,14
sanders_5044_0.txt,Neutral,Neutral,5,3,52
sanders_5044_3.txt,Neutral,Neutral,0,2,58
sanders_5044_4.txt,Neutral,Neutral,1,7,51
sanders_5062_0.txt,Neutral,Neutral,0,0,25
sanders_5205_0.txt,Negative,Neutral,0,39,21
sanders_5211_1.txt,Positive,Positive,50,0,10
sanders_5212_1.txt,Neutral,Neutral,7,1,22
sanders_5212_2.txt,Neutral,Neutral,2,0,28
sanders_5212_6.txt,Neutral,Neutral,0,10,20
sanders_5226_1.txt,Negative,Neutral,0,52,8
sanders_5230_2.txt,Neutral,Neutral,4,1,55
sanders_5328_0.txt,Negative,Neutral,2,16,10
sanders_5333_1.txt,Positive,Negative,39,3,18
sanders_5339_2.txt,Neutral,Neutral,8,9,71
sanders_5339_7.txt,Neutral,Neutral,3,3,24
sanders_5445_0.txt,Neutral,Neutral,1,15,44
sanders_5538_0.txt,Neutral,Neutral,0,0,8
sanders_558_2.txt,Neutral,Neutral,1,13,46
sanders_561_0.txt,Positive,Neutral,44,0,16
sanders_5626_2.txt,Neutral,Neutral,13,7,38
sanders_5667_0.txt,Neutral,Neutral,0,0,30
sanders_5675_0.txt,Positive,Neutral,57,0,3
sanders_5722_4.txt,Positive,Neutral,2,0,0
sanders_5742_1.txt,Positive,Neutral,28,2,0
sanders_5749_1.txt,Neutral,Neutral,2,5,53
sanders_5755_0.txt,Neutral,Positive,1,3,16
sanders_5783_0.txt,Neutral,Neutral,25,2,26
sanders_5882_0.txt,Positive,Positive,38,0,22
sanders_5921_0.txt,Neutral,Neutral,0,0,25
sanders_5999_4.txt,Neutral,Neutral,5,11,44
sanders_6012_0.txt,Neutral,Neutral,4,18,38
sanders_604_2.txt,Negative,Neutral,8,22,0
sanders_6108_0.txt,Neutral,Neutral,5,13,42
sanders_612_2.txt,Positive,Neutral,75,11,9
sanders_6178_4.txt,Negative,Neutral,0,19,3
sanders_6178_9.txt,Negative,Neutral,0,1,0
sanders_619_0.txt,Negative,Neutral,0,47,13
sanders_6232_0.txt,Neutral,Neutral,1,0,29
sanders_6268_0.txt,Neutral,Neutral,7,2,51
sanders_6294_1.txt,Neutral,Neutral,0,0,29
sanders_6297_0.txt,Neutral,Neutral,0,0,30
sanders_6307_1.txt,Negative,Neutral,0,5,1
sanders_6401_2_0.txt,Positive,Positive,150,0,0
sanders_6469_3_0.txt,Neutral,Neutral,0,52,248
sanders_652_0.txt,Neutral,Negative,0,3,11
sanders_652_3.txt,Neutral,Negative,0,4,11
sanders_6556_0.txt,Neutral,Neutral,5,11,14
sanders_6556_1.txt,Neutral,Neutral,0,10,20
sanders_658_1.txt,Positive,Neutral,32,19,9
sanders_6582_0.txt,Neutral,Negative,1,12,17
sanders_6583_2.txt,Negative,Negative,5,54,1
sanders_66_1.txt,Neutral,Neutral,14,8,38
sanders_6659_3.txt,Positive,Neutral,17,0,8
sanders_6714_0.txt,Neutral,Neutral,2,0,23
sanders_6788_0.txt,Neutral,Neutral,5,7,69
sanders_6912_0.txt,Neutral,Neutral,18,0,42
sanders_6915_1.txt,Positive,Neutral,30,0,0
sanders_6976_1.txt,Negative,Neutral,0,60,0
sanders_7059_1.txt,Neutral,Neutral,5,8,69
sanders_7201_1.txt,Neutral,Neutral,0,0,30
sanders_7201_2.txt,Neutral,Neutral,1,5,24
sanders_7308_1.txt,Neutral,Neutral,6,9,15
sanders_741_1.txt,Negative,Neutral,0,25,0
sanders_7451_0.txt,Neutral,Neutral,9,0,16
sanders_754_1.txt,Neutral,Neutral,1,23,36
sanders_7693_0.txt,Neutral,Positive,0,0,34
sanders_82_3.txt,Neutral,Neutral,0,1,59
sanders_898_1.txt,Negative,Neutral,0,38,22
sanders_909_0.txt,Positive,Neutral,46,41,35
sanders_927_0.txt,Neutral,Negative,0,2,222
sanders_938_0_0.txt,Neutral,Negative,0,0,150
sanders_951_1.txt,Negative,Neutral,4,14,12
sanders_955_2.txt,Neutral,Neutral,0,0,60
sanders_973_2.txt,Neutral,Neutral,22,20,29
sanders_973_5.txt,Negative,Neutral,17,28,15
sanders_989_0.txt,Negative,Neutral,19,23,18
sanders_993_0.txt,Positive,Positive,32,0,28
sanders_997_0.txt,Negative,Neutral,9,17,4
warren_1139_1.txt,Neutral,Neutral,0,20,40
warren_1597_0.txt,Negative,Positive,1,19,10
warren_162_6.txt,Neutral,Neutral,0,0,60
warren_21_2.txt,Neutral,Neutral,12,8,40
warren_2124_0.txt,Negative,Negative,7,12,3
warren_2391_0.txt,Neutral,Negative,15,18,35
warren_2501_0_0.txt,Negative,Neutral,26,272,2
warren_2510_0.txt,Neutral,Neutral,0,0,60
warren_2513_0.txt,Negative,Negative,2,73,19
warren_2515_0.txt,Positive,Positive,165,0,0
warren_2516_0.txt,Positive,Negative,46,37,0
warren_2518_0.txt,Negative,Neutral,0,15,1
warren_2521_0.txt,Neutral,Positive,7,0,194
warren_2522_0.txt,Positive,Neutral,30,0,0
warren_2524_0.txt,Negative,Negative,2,91,49
warren_2526_0.txt,Negative,Neutral,8,24,9
warren_2540_0.txt,Positive,Positive,12,6,0
warren_2541_0.txt,Neutral,Neutral,0,1,80
warren_2544_0.txt,Neutral,Neutral,9,8,13
warren_2547_0.txt,Positive,Neutral,16,2,6
warren_2550_0.txt,Positive,Neutral,37,19,4
warren_2552_0.txt,Neutral,Negative,2,30,38
warren_2553_0.txt,Positive,Neutral,52,4,4
warren_2557_0.txt,Positive,Negative,57,20,6
warren_2799_9.txt,Neutral,Positive,0,0,130
warren_2971_1.txt,Neutral,Neutral,1,24,31
warren_302_0_1.txt,Negative,Neutral,115,180,5
warren_3297_4.txt,Negative,Neutral,1,19,6
warren_3502_0.txt,Negative,Neutral,2,18,10
warren_4015_0.txt,Neutral,Neutral,16,3,41
warren_4356_0.txt,Neutral,Positive,2,5,8
warren_4363_5.txt,Negative,Neutral,66,127,46
warren_4393_0.txt,Neutral,Positive,11,6,17
warren_4514_0_0.txt,Positive,Positive,150,0,0
warren_4576_2.txt,Positive,Positive,36,0,24
warren_610_0_0.txt,Negative,Positive,29,202,18
warren_1030_0.txt,Negative,Neutral,3,43,9
warren_1031_2.txt,Negative,Neutral,37,57,8
warren_11_6.txt,Positive,Neutral,70,25,11
warren_1115_0_2.txt,Positive,Negative,239,0,61
warren_1150_5.txt,Positive,Neutral,13,12,5
warren_1160_2.txt,Positive,Neutral,29,0,15
warren_1208_0_4.txt,Negative,Neutral,37,64,49
warren_1218_1.txt,Negative,Neutral,42,57,38
warren_1236_0_3.txt,Positive,Positive,300,0,0
warren_1291_0_0.txt,Neutral,Neutral,35,122,139
warren_1291_0_1.txt,Negative,Neutral,103,164,33
warren_1310_0_3.txt,Positive,Neutral,143,120,37
warren_1331_1_1.txt,Neutral,Positive,1,0,299
warren_1349_5.txt,Positive,Neutral,31,28,7
warren_1354_3.txt,Negative,Neutral,2,14,0
warren_1362_7_0.txt,Negative,Neutral,69,81,0
warren_1385_1.txt,Neutral,Neutral,0,6,19
warren_1386_0.txt,Neutral,Neutral,4,15,21
warren_139_0.txt,Negative,Neutral,0,1,0
warren_139_13.txt,Positive,Positive,30,0,0
warren_1420_0.txt,Positive,Positive,53,16,2
warren_1452_3.txt,Positive,Neutral,107,8,0
warren_1452_6.txt,Positive,Positive,25,0,0
warren_1470_0.txt,Negative,Negative,0,18,12
warren_1488_2.txt,Neutral,Neutral,26,7,38
warren_1492_3.txt,Positive,Positive,14,0,0
warren_1522_0.txt,Neutral,Neutral,24,12,24
warren_1551_1.txt,Neutral,Neutral,5,0,6
warren_1567_0.txt,Negative,Neutral,21,125,7
warren_1574_4.txt,Positive,Neutral,100,34,20
warren_1576_0.txt,Positive,Positive,58,0,2
warren_1589_0_0.txt,Positive,Negative,299,1,0
warren_1594_4.txt,Negative,Neutral,0,57,8
warren_1594_4_1.txt,Negative,Neutral,56,235,9
warren_1625_0_3.txt,Positive,Neutral,156,137,7
warren_1627_1_0.txt,Positive,Neutral,159,4,137
warren_167_0.txt,Positive,Neutral,24,0,1
warren_169_1.txt,Positive,Neutral,108,37,92
warren_1698_2_1.txt,Negative,Neutral,67,200,33
warren_1725_1.txt,Positive,Positive,233,3,0
warren_173_1_1.txt,Negative,Negative,10,184,106
warren_1742_3.txt,Neutral,Neutral,4,0,56
warren_1758_1.txt,Neutral,Neutral,0,12,13
warren_1758_2_1.txt,Negative,Neutral,14,56,55
warren_179_2.txt,Negative,Neutral,1,46,13
warren_1793_0.txt,Positive,Neutral,32,29,14
warren_1794_0.txt,Positive,Neutral,35,5,6
warren_1813_2.txt,Negative,Negative,0,29,2
warren_1825_0.txt,Positive,Positive,25,5,0
warren_1826_2.txt,Negative,Neutral,15,31,0
warren_1843_1_0.txt,Positive,Positive,63,58,29
warren_1860_0.txt,Positive,Neutral,36,16,6
warren_1886_3.txt,Neutral,Neutral,0,7,50
warren_1929_0.txt,Positive,Positive,235,0,1
warren_1938_1.txt,Positive,Positive,21,3,6
warren_20_0.txt,Neutral,Neutral,9,5,14
warren_2028_1_2.txt,Negative,Neutral,101,180,19
warren_2032_1_3.txt,Negative,Neutral,64,132,104
warren_2034_3.txt,Positive,Neutral,143,51,30
warren_2072_0.txt,Neutral,Positive,3,96,169
warren_209_3.txt,Negative,Positive,17,25,18
warren_2115_5.txt,Negative,Neutral,19,20,8
warren_2123_0.txt,Positive,Positive,184,0,0
warren_2126_1.txt,Positive,Positive,31,3,26
warren_2133_0_4.txt,Negative,Neutral,106,155,39
warren_2141_1.txt,Negative,Neutral,0,58,2
warren_2143_4.txt,Positive,Neutral,99,15,19
warren_215_3.txt,Negative,Neutral,5,105,16
warren_2171_3.txt,Negative,Neutral,2,37,6
warren_2189_0.txt,Negative,Neutral,11,56,4
warren_2196_2.txt,Negative,Positive,1,29,0
warren_2250_0.txt,Positive,Neutral,30,20,10
warren_2258_4.txt,Positive,Neutral,89,36,3
warren_2277_1.txt,Neutral,Neutral,13,26,32
warren_2278_0.txt,Negative,Neutral,4,19,2
warren_2292_0.txt,Positive,Neutral,41,8,11
warren_23_2.txt,Neutral,Positive,8,3,11
warren_231_0_4.txt,Positive,Neutral,148,123,29
warren_2337_3.txt,Positive,Positive,30,0,0
warren_2358_0.txt,Neutral,Neutral,0,22,26
warren_250_2.txt,Neutral,Neutral,2,19,50
warren_2541_1.txt,Negative,Neutral,0,32,0
