filename,predict,golden,positive count,negative count,neutral count
bernie.0N9_4jx3ZvM.00.txt,Negative,Negative,0,233,67
pete.P_Wp6aN02Tg.00.txt,Neutral,Neutral,11,0,289
kamala.2i-gy7dyHz0.06.txt,Positive,Positive,175,2,123
donald.3mRDW3X4k9k.00.txt,Neutral,Negative,4,3,28
cory.1L57pOuUCKQ.00.txt,Positive,Positive,79,26,19
donald.MyJ21nxo_QQ.19.txt,Negative,Neutral,5,123,13
julian.6yshOTXby04.02.txt,Neutral,Neutral,45,8,198
donald.MyJ21nxo_QQ.24.txt,Negative,Negative,0,82,10
elizabeth.h4WIQJtJL6A.11.txt,Negative,Neutral,5,232,3
bernie.xqxREep-3Nc.02.txt,Neutral,Neutral,9,19,149
amy.HGvqJI2MC6U.08.txt,Positive,Neutral,204,28,68
bernie.jNHOwtt2OoE.13.txt,Neutral,Negative,8,0,292
pete.BVWdUT-4PMw.03.txt,Neutral,Positive,76,72,152
andrew.50aDxO2uscs.19.txt,Neutral,Neutral,2,115,166
kamala.6FMXI0DmDik.01.txt,Positive,Positive,147,0,104
andrew.Ln6NhfUZPqQ.00.txt,Neutral,Positive,67,11,200
pete.u5NzxlSSl-4.24.txt,Neutral,Neutral,6,11,205
julian.QtsE34OY0mw.02.txt,Neutral,Neutral,0,5,261
amy.jPAZGixSU8U.00.v.txt,Positive,Neutral,169,17,65
cory.5PtJqHHB-vY.00.txt,Positive,Positive,107,77,89
elizabeth.2YBSzFmtK_s.07.txt,Positive,Negative,170,80,45
pete.u5NzxlSSl-4.15.txt,Neutral,Neutral,24,36,192
donald.xa7MY2_pmxU.02.txt,Negative,Neutral,114,156,30
kamala.01NsSWa4BLU.03.txt,Neutral,Neutral,104,13,183
julian.ceYazOAJE28.05.txt,Neutral,Neutral,0,1,276
joe.Ja7e3tUwdJA.14.txt,Neutral,Negative,0,0,120
elizabeth.jfRUrV2z6nM.00.txt,Negative,Negative,12,227,62
kamala.-Sx_89JAvss.01.txt,Neutral,Negative,14,62,224
andrew.50aDxO2uscs.29.txt,Positive,Positive,143,16,127
kamala.nrc0-K3U0MQ.03.txt,Neutral,Negative,25,83,142
elizabeth.wrbtH3y52mU.01.txt,Neutral,Negative,79,107,114
donald.MyJ21nxo_QQ.16.txt,Negative,Negative,11,69,23
joe.HWTs_uSFkco.00.txt,Neutral,Positive,1,19,208
pete.9JuDyoLsdpg.02.txt,Neutral,Neutral,43,1,103
elizabeth.2YBSzFmtK_s.01.txt,Positive,Negative,189,85,26
joe.E9fImaySFgU.02.txt,Neutral,Positive,3,13,27
cory.mfkRcqbnZuc.01.txt,Neutral,Negative,22,112,167
julian.UlqLOzIUW_U.11.txt,Neutral,Neutral,13,23,264
andrew.iqiZCFkVoRU.00.txt,Neutral,Neutral,5,53,192
beto.H3ZQ62v165I.01.txt,Positive,Neutral,124,5,41
kamala.XiorcQd7tzQ.09.txt,Positive,Positive,183,14,103
beto.-fQyfFNSVZg.09.txt,Neutral,Negative,15,86,198
donald.MyJ21nxo_QQ.22.txt,Negative,Neutral,2,76,18
donald.FEpwkaJQh1k.02.txt,Neutral,Neutral,1,131,154
bernie.q9W6lkIz8jU.06.txt,Neutral,Negative,67,71,161
donald.DIf_vjjmupA.06.txt,Neutral,Negative,3,20,141
beto.lMVhL6OOuR0.05.txt,Neutral,Negative,22,130,148
julian.PjfV5Blj3vY.01.txt,Neutral,Negative,7,22,221
elizabeth.9-DJBZ1I4Vw.24.txt,Positive,Neutral,159,70,71
julian.6yshOTXby04.01.txt,Neutral,Neutral,47,55,145
andrew.0k9pOXSfy0E.17.txt,Neutral,Positive,162,95,328
julian.ceYazOAJE28.04.txt,Neutral,Neutral,10,2,268
julian.3KzmsMOoP6Y.02.txt,Positive,Positive,112,64,72
cory.PwqAXyOQ-9I.00.txt,Positive,Neutral,152,5,137
amy.DpmOY2m27jY.00.txt,Neutral,Neutral,75,3,222
kamala.aTO3DQ-MxIQ.10.txt,Neutral,Positive,7,3,138
andrew.crU72vuhWTk.05.txt,Neutral,Positive,13,24,263
amy.m2E6HWZQ8nM.00.txt,Positive,Positive,159,22,119
cory.usrMK84gxVQ.00.txt,Neutral,Positive,98,2,200
andrew.50aDxO2uscs.18.txt,Neutral,Negative,0,68,232
beto.dzbPwgKsHbY.04.txt,Neutral,Neutral,11,65,131
amy.9TwHGr4BCkE.16.txt,Neutral,Positive,60,0,90
pete.BVWdUT-4PMw.02.txt,Negative,Positive,114,131,46
joe.Hh__w1FA548.00.txt,Neutral,Positive,121,3,126
amy.IIrv5o2i_Hs.08.txt,Positive,Positive,198,2,3
donald.DIf_vjjmupA.04.txt,Neutral,Negative,25,10,58
kamala.01NsSWa4BLU.04.txt,Neutral,Positive,131,18,151
andrew.50aDxO2uscs.15.txt,Neutral,Neutral,0,51,248
pete.z85rKK-HoRI.13.txt,Neutral,Positive,80,31,188
donald.MyJ21nxo_QQ.10.txt,Negative,Neutral,0,149,33
amy.dQlA_CPBfnY.00.v.txt,Neutral,Neutral,86,27,112
bernie.bmsbpmI1Ty4.02.txt,Negative,Negative,0,130,35
bernie.jNHOwtt2OoE.02.txt,Neutral,Neutral,35,23,242
elizabeth.psHtEQD1scU.02.txt,Positive,Positive,172,85,43
joe.SFAHcLh5Dl0.07.txt,Negative,Negative,5,121,102
beto.dzbPwgKsHbY.35.txt,Negative,Positive,6,163,96
donald.3bEqkOTJ9eA.20.txt,Neutral,Neutral,0,33,217
julian.Xg6M6smFXBo.16.txt,Neutral,Neutral,104,16,158
joe.7CQm0D6o9jg.01.txt,Neutral,Positive,40,0,196
beto.H3ZQ62v165I.00.txt,Positive,Positive,148,0,46
beto.dmKecHbkCQk.06.txt,Neutral,Neutral,0,9,291
julian.UlqLOzIUW_U.00.txt,Neutral,Negative,0,48,252
elizabeth.ioufILxIU0w.01.txt,Neutral,Negative,0,11,289
joe.oM10W_hLaS8.08.txt,Neutral,Negative,0,57,155
kamala.YsAQfqU7Y2U.06.txt,Neutral,Negative,22,70,159
amy.m2E6HWZQ8nM.04.txt,Positive,Positive,114,19,107
pete.u5NzxlSSl-4.13.txt,Neutral,Neutral,21,30,249
kamala.nrc0-K3U0MQ.00.txt,Positive,Positive,155,23,72
kamala.VKBs2GQNlGw.02.txt,Positive,Positive,243,1,0
donald.O9__G3I0Mc0.09.txt,Negative,Negative,0,201,67
beto.E5HybqvdaI0.02.txt,Neutral,Neutral,1,29,268
elizabeth.GQ6JnsTEUXw.00.txt,Negative,Negative,81,124,95
pete.z85rKK-HoRI.01.txt,Neutral,Neutral,103,6,188
kamala.a0Kf9YIXSVk.13.txt,Negative,Negative,34,110,90
joe.0MBydpVL4-k.13.txt,Neutral,Neutral,5,79,216
julian.UlqLOzIUW_U.20.txt,Neutral,Negative,27,6,267
bernie.NZ_WulgST3U.06.txt,Neutral,Neutral,10,5,199
donald.h7q5PSYH4Xk.10.txt,Neutral,Negative,0,48,144
amy.4xD6Ec4g5N0.00.v.txt,Positive,Positive,152,54,44
cory.bvSfBCCJPfg.04.txt,Negative,Negative,10,199,91
pete.xBokmGo4vrg.14.txt,Positive,Positive,193,24,83
bernie.vw5E6F2_Xng.02.txt,Negative,Negative,41,122,12
elizabeth.4FnMuKUYWOE.00.txt,Positive,Positive,233,8,42
cory.dMjPUUOPjz4.00.txt,Neutral,Positive,113,14,173
amy.Z3nQ8ld64YE.00.v.txt,Positive,Positive,141,12,97
kamala.a0Kf9YIXSVk.19.txt,Neutral,Negative,40,19,241
joe.oM10W_hLaS8.17.txt,Neutral,Neutral,0,78,135
kamala.VKBs2GQNlGw.14.txt,Neutral,Neutral,21,52,227
beto.vwu_srxJOWg.03.txt,Neutral,Positive,9,16,248
elizabeth.h4WIQJtJL6A.20.txt,Negative,Neutral,20,218,2
cory.5k8wnrVOnik.02.txt,Neutral,Neutral,55,13,102
elizabeth.Bx0Jr9yOSu4.00.txt,Positive,Neutral,139,102,60
pete.u5NzxlSSl-4.02.txt,Neutral,Positive,56,56,186
pete.u5NzxlSSl-4.18.txt,Neutral,Neutral,7,35,229
bernie.jNHOwtt2OoE.19.txt,Neutral,Neutral,6,1,293
kamala.aTO3DQ-MxIQ.13.txt,Positive,Positive,159,11,102
amy.HGvqJI2MC6U.20.txt,Positive,Neutral,256,18,26
elizabeth.9-DJBZ1I4Vw.12.txt,Positive,Negative,125,93,75
cory.Mu717xfFPVI.06.txt,Neutral,Negative,0,37,263
bernie.DE5He8qo_so.00.txt,Neutral,Neutral,9,75,216
bernie.bmsbpmI1Ty4.03.txt,Negative,Neutral,1,109,64
julian.6yshOTXby04.00.txt,Neutral,Neutral,12,1,238
amy.HGvqJI2MC6U.22.txt,Positive,Neutral,173,102,25
donald.3mRDW3X4k9k.03.txt,Neutral,Neutral,13,61,226
joe.9oPGIG9Q2v8.00.txt,Negative,Positive,1,89,73
donald.h7q5PSYH4Xk.09.txt,Neutral,Negative,0,66,145
pete.0_NpcT-wzE8.02.txt,Neutral,Neutral,30,66,144
donald.xEYnAL3q0Tc.00.txt,Neutral,Negative,26,120,139
bernie.jNHOwtt2OoE.17.txt,Neutral,Neutral,0,2,298
joe.SFAHcLh5Dl0.09.txt,Negative,Negative,0,136,69
beto.4o1y_dbkriw.01.txt,Neutral,Positive,8,83,142
elizabeth.9-DJBZ1I4Vw.18.txt,Neutral,Neutral,73,111,115
beto.dzbPwgKsHbY.22.txt,Neutral,Positive,0,70,184
elizabeth.wrbtH3y52mU.00.txt,Positive,Neutral,274,9,17
kamala.HU4OMUzZvYc.01.txt,Positive,Positive,214,0,36
elizabeth.2YBSzFmtK_s.09.txt,Negative,Negative,107,135,58
joe.SFAHcLh5Dl0.17.txt,Negative,Negative,6,168,82
elizabeth.9-DJBZ1I4Vw.26.txt,Negative,Neutral,90,100,81
julian.ceYazOAJE28.03.txt,Neutral,Neutral,3,1,269
cory.bvSfBCCJPfg.08.txt,Negative,Neutral,57,183,60
beto.DXIklJWTn6Y.00.txt,Neutral,Neutral,12,58,229
bernie.RPZVxKBLHiw.05.txt,Neutral,Neutral,0,0,300
bernie.NZ_WulgST3U.17.txt,Neutral,Neutral,7,20,152
bernie.NZ_WulgST3U.02.txt,Neutral,Neutral,2,77,146
bernie.bmsbpmI1Ty4.21.txt,Neutral,Neutral,1,44,197
donald.3bEqkOTJ9eA.17.txt,Negative,Negative,0,167,83
andrew.50aDxO2uscs.28.txt,Neutral,Neutral,0,87,213
donald.h7q5PSYH4Xk.06.txt,Neutral,Neutral,0,50,192
julian.ceYazOAJE28.20.txt,Neutral,Neutral,34,8,201
joe.Ja7e3tUwdJA.01.txt,Neutral,Negative,0,0,120
julian.ceYazOAJE28.14.txt,Neutral,Neutral,0,29,271
julian.ceYazOAJE28.01.txt,Neutral,Neutral,5,4,206
andrew.vnpWKgRX1Mc.01.txt,Neutral,Neutral,16,101,125
elizabeth.psHtEQD1scU.01.txt,Negative,Neutral,78,150,73
bernie.NZ_WulgST3U.12.txt,Neutral,Neutral,46,41,121
amy.9TwHGr4BCkE.17.txt,Neutral,Positive,10,1,111
kamala.a0Kf9YIXSVk.11.txt,Neutral,Neutral,19,46,148
elizabeth.9-DJBZ1I4Vw.08.txt,Positive,Positive,204,28,47
kamala.-Sx_89JAvss.00.txt,Neutral,Negative,4,105,180
elizabeth.fVsGgzhfugw.00.txt,Neutral,Neutral,22,134,144
beto.-fQyfFNSVZg.02.txt,Neutral,Positive,8,141,151
kamala.aTO3DQ-MxIQ.05.txt,Neutral,Negative,13,31,184
julian.UlqLOzIUW_U.17.txt,Neutral,Neutral,12,73,215
beto.dzbPwgKsHbY.38.txt,Neutral,Neutral,7,72,102
bernie.jNHOwtt2OoE.05.txt,Neutral,Neutral,1,0,299
beto.-fQyfFNSVZg.11.txt,Neutral,Positive,19,78,202
cory.iCdmEsRWkx8.01.txt,Positive,Positive,202,25,68
elizabeth.9-DJBZ1I4Vw.10.txt,Positive,Positive,163,82,37
cory.bvSfBCCJPfg.22.txt,Neutral,Neutral,89,22,187
cory.5k8wnrVOnik.10.txt,Neutral,Neutral,2,0,292
pete.xBokmGo4vrg.04.txt,Positive,Positive,203,33,64
andrew.50aDxO2uscs.16.txt,Neutral,Positive,0,113,180
donald.9Ct43xvDYDE.03.txt,Neutral,Neutral,6,19,132
joe.93Ma8CX6Jzo.01.txt,Neutral,Neutral,1,33,265
andrew.crU72vuhWTk.04.txt,Neutral,Neutral,24,13,263
andrew.0k9pOXSfy0E.14.txt,Neutral,Neutral,85,136,307
bernie.bmsbpmI1Ty4.18.txt,Neutral,Neutral,1,68,161
amy.IIrv5o2i_Hs.05.txt,Positive,Positive,193,1,17
joe.SFAHcLh5Dl0.22.txt,Negative,Negative,8,163,104
joe.oM10W_hLaS8.19.txt,Neutral,Neutral,0,35,104
julian.UlqLOzIUW_U.15.txt,Neutral,Neutral,0,12,288
julian.vHYeaWVLWkA.01.txt,Neutral,Neutral,5,38,204
beto.-fQyfFNSVZg.07.txt,Neutral,Neutral,0,69,231
kamala.YsAQfqU7Y2U.05.txt,Neutral,Negative,21,34,195
beto.dmKecHbkCQk.03.txt,Neutral,Neutral,0,31,268
bernie.RPZVxKBLHiw.04.txt,Neutral,Neutral,36,7,257
elizabeth.2YBSzFmtK_s.00.txt,Neutral,Neutral,17,38,245
donald.O9__G3I0Mc0.06.txt,Negative,Negative,10,156,128
julian.Xg6M6smFXBo.15.txt,Neutral,Positive,32,64,195
amy.IIrv5o2i_Hs.00.txt,Positive,Positive,81,31,16
amy.9TwHGr4BCkE.12.txt,Neutral,Positive,46,20,129
cory.bvSfBCCJPfg.00.txt,Positive,Positive,134,55,49
amy.HGvqJI2MC6U.10.txt,Positive,Neutral,150,63,87
pete.xBokmGo4vrg.13.txt,Positive,Neutral,162,39,98
kamala.YsAQfqU7Y2U.00.txt,Positive,Neutral,100,66,84
julian.UlqLOzIUW_U.13.txt,Neutral,Neutral,0,62,238
julian.Xg6M6smFXBo.13.txt,Neutral,Neutral,9,16,274
bernie.bmsbpmI1Ty4.01.txt,Neutral,Neutral,51,96,140
julian.Xg6M6smFXBo.14.txt,Neutral,Neutral,5,78,197
joe.2UWVO0Trd1c.01.txt,Neutral,Negative,114,49,116
beto.4o1y_dbkriw.00.txt,Neutral,Neutral,14,43,152
amy.DpmOY2m27jY.03.txt,Positive,Positive,99,15,37
amy.HGvqJI2MC6U.09.txt,Neutral,Positive,124,32,144
amy.HGvqJI2MC6U.11.txt,Positive,Neutral,138,96,66
pete.xBokmGo4vrg.03.txt,Positive,Positive,231,10,59
elizabeth.9-DJBZ1I4Vw.22.txt,Positive,Neutral,164,66,57
joe.oM10W_hLaS8.09.txt,Neutral,Neutral,0,30,160
pete.9JuDyoLsdpg.03.txt,Neutral,Positive,32,1,102
kamala.oUh_vkgm6_A.01.txt,Neutral,Negative,10,94,146
donald.QqVYRTHJ8Rw.04.txt,Negative,Positive,126,135,39
julian.QtsE34OY0mw.03.txt,Neutral,Neutral,45,1,254
beto.dzbPwgKsHbY.37.txt,Negative,Positive,6,80,71
andrew.50aDxO2uscs.10.txt,Neutral,Neutral,0,66,232
bernie.NZ_WulgST3U.00.txt,Neutral,Neutral,31,122,125
elizabeth.DAWD1M_EpO8.01.txt,Neutral,Neutral,0,30,270
elizabeth.ccxXIjhqOEk.00.txt,Negative,Neutral,4,276,20
julian.Nm-9UHKo9kg.00.txt,Neutral,Neutral,2,58,190
amy.6z3MDEzAYA4.00.v.txt,Positive,Positive,167,20,64
amy.d1O1JAMnS1U.00.v.txt,Neutral,Positive,83,24,85
cory.ZA8dHJ-Q0Eg.01.txt,Neutral,Positive,37,2,211
joe.Gm2RFvTZOiA.05.txt,Positive,Positive,146,2,36
pete.u5NzxlSSl-4.11.txt,Neutral,Neutral,30,65,194
cory.c6aVnXmrlyc.03.txt,Neutral,Positive,111,10,173
pete.xBokmGo4vrg.01.txt,Positive,Positive,180,30,90
bernie.MoS1HNU5PwQ.00.txt,Neutral,Negative,24,0,259
joe.SFAHcLh5Dl0.00.txt,Negative,Neutral,0,132,60
beto.dzbPwgKsHbY.01.txt,Neutral,Neutral,10,61,160
bernie.oeIRVKY7mdc.00.txt,Negative,Neutral,26,122,107
cory.nreRabrTZkU.01.txt,Positive,Positive,94,9,34
kamala.VKBs2GQNlGw.09.txt,Positive,Positive,255,12,33
cory.5k8wnrVOnik.11.txt,Neutral,Neutral,35,23,222
elizabeth.9-DJBZ1I4Vw.04.txt,Positive,Positive,226,62,12
elizabeth.9-DJBZ1I4Vw.25.txt,Neutral,Neutral,98,42,144
donald.MyJ21nxo_QQ.21.txt,Negative,Negative,1,77,37
pete.u5NzxlSSl-4.22.txt,Neutral,Neutral,1,2,236
beto.-fQyfFNSVZg.10.txt,Neutral,Positive,44,98,147
kamala.YsAQfqU7Y2U.07.txt,Positive,Positive,143,18,89
pete.u5NzxlSSl-4.06.txt,Neutral,Neutral,78,25,195
elizabeth.h4WIQJtJL6A.01.txt,Negative,Neutral,6,224,10
donald.h7q5PSYH4Xk.05.txt,Neutral,Negative,0,66,153
beto.yW1HPoqqB_8.00.txt,Negative,Neutral,19,160,121
kamala.VKBs2GQNlGw.05.txt,Positive,Positive,244,0,56
joe.SFAHcLh5Dl0.13.txt,Negative,Negative,6,156,63
cory.bvSfBCCJPfg.18.txt,Neutral,Neutral,69,13,218
pete.BVWdUT-4PMw.05.txt,Neutral,Neutral,52,121,127
pete.xBokmGo4vrg.05.txt,Positive,Positive,168,35,97
andrew.kOzlyrutVJA.00.txt,Neutral,Positive,36,25,56
bernie.jNHOwtt2OoE.10.txt,Neutral,Neutral,66,4,230
amy.9TwHGr4BCkE.06.txt,Neutral,Negative,37,17,144
andrew.0k9pOXSfy0E.23.txt,Neutral,Positive,3,23,563
julian.3KzmsMOoP6Y.04.txt,Neutral,Neutral,1,110,139
bernie.NZ_WulgST3U.14.txt,Neutral,Neutral,57,45,100
donald.xEYnAL3q0Tc.01.txt,Neutral,Neutral,0,106,172
elizabeth.2kunAd7t5e8.02.txt,Neutral,Neutral,122,191,287
elizabeth.h4WIQJtJL6A.08.txt,Negative,Neutral,1,234,5
joe.Ja7e3tUwdJA.04.txt,Neutral,Positive,0,3,117
cory.iCdmEsRWkx8.00.txt,Positive,Neutral,169,38,93
pete.z85rKK-HoRI.03.txt,Positive,Positive,193,17,85
bernie.vw5E6F2_Xng.00.txt,Neutral,Positive,20,9,31
elizabeth.Jrr6JjLjM8E.00.txt,Negative,Positive,64,189,47
beto.E5HybqvdaI0.00.txt,Neutral,Positive,15,58,226
amy.jUTEfKfzFcY.01.v.txt,Positive,Neutral,146,22,68
cory.c6aVnXmrlyc.07.txt,Neutral,Neutral,76,21,198
beto.yW1HPoqqB_8.02.txt,Negative,Neutral,19,163,117
elizabeth.h4WIQJtJL6A.09.txt,Negative,Neutral,6,233,1
elizabeth.h4WIQJtJL6A.16.txt,Negative,Neutral,21,205,14
bernie.bmsbpmI1Ty4.20.txt,Neutral,Neutral,0,75,225
cory.bvSfBCCJPfg.24.txt,Negative,Negative,5,166,129
elizabeth.h4WIQJtJL6A.23.txt,Negative,Neutral,5,234,1
pete.BVWdUT-4PMw.00.txt,Neutral,Neutral,37,40,176
kamala.YsAQfqU7Y2U.01.txt,Neutral,Positive,115,14,121
donald.FEpwkaJQh1k.00.txt,Neutral,Neutral,0,87,201
cory.bvSfBCCJPfg.21.txt,Neutral,Neutral,116,12,162
cory.bvSfBCCJPfg.16.txt,Neutral,Neutral,0,46,254
cory.bvSfBCCJPfg.25.txt,Neutral,Neutral,4,126,170
julian.QtsE34OY0mw.17.txt,Neutral,Neutral,21,0,279
amy.CclOKgUE_gY.00.v.txt,Positive,Neutral,121,49,81
amy.m2E6HWZQ8nM.08.txt,Positive,Positive,151,13,136
donald.9Ct43xvDYDE.04.txt,Neutral,Neutral,0,21,86
bernie.RPZVxKBLHiw.01.txt,Neutral,Positive,75,1,224
cory.5k8wnrVOnik.01.txt,Neutral,Neutral,55,22,71
joe.SFAHcLh5Dl0.11.txt,Negative,Neutral,9,182,59
julian.3KzmsMOoP6Y.01.txt,Positive,Positive,127,16,108
bernie.vw5E6F2_Xng.01.txt,Positive,Negative,48,16,20
andrew.E7DP_Q8eDt4.00.txt,Neutral,Neutral,2,19,229
andrew.crU72vuhWTk.01.txt,Neutral,Neutral,1,109,190
amy.HGvqJI2MC6U.15.txt,Neutral,Positive,98,29,173
donald.MyJ21nxo_QQ.06.txt,Negative,Neutral,2,127,48
kamala.nrc0-K3U0MQ.02.txt,Negative,Neutral,11,131,101
joe.SZbCvfTQdcM.03.txt,Neutral,Neutral,2,68,217
elizabeth.oCtaLzYw4sw.03.txt,Negative,Negative,48,216,37
bernie.CmwqmqXdggE.00.txt,Neutral,Neutral,23,106,171
pete.iJBGlThAQY4.03.txt,Neutral,Neutral,68,53,179
kamala.a0Kf9YIXSVk.05.txt,Neutral,Neutral,86,16,198
joe.oM10W_hLaS8.22.txt,Neutral,Neutral,0,93,151
bernie.RPZVxKBLHiw.13.txt,Neutral,Negative,2,91,207
beto.-fQyfFNSVZg.00.txt,Neutral,Neutral,0,59,239
julian.Xg6M6smFXBo.11.txt,Neutral,Neutral,9,67,200
beto.DXIklJWTn6Y.03.txt,Neutral,Neutral,16,35,248
cory.bvSfBCCJPfg.03.txt,Neutral,Neutral,0,24,276
andrew.0k9pOXSfy0E.07.txt,Neutral,Neutral,23,47,376
kamala.2i-gy7dyHz0.07.txt,Neutral,Positive,38,30,232
elizabeth.9-DJBZ1I4Vw.23.txt,Positive,Neutral,115,66,113
pete.u5NzxlSSl-4.41.txt,Neutral,Neutral,34,37,201
pete.u5NzxlSSl-4.42.txt,Neutral,Neutral,7,40,171
joe.SZbCvfTQdcM.02.txt,Neutral,Neutral,9,7,136
cory.-QYyNjaEyEc.01.txt,Neutral,Positive,81,6,130
andrew.50aDxO2uscs.21.txt,Neutral,Neutral,1,74,191
andrew.50aDxO2uscs.09.txt,Neutral,Neutral,0,29,271
cory.c6aVnXmrlyc.00.txt,Neutral,Positive,84,0,216
donald.DIf_vjjmupA.01.txt,Neutral,Negative,0,12,36
andrew.50aDxO2uscs.40.txt,Neutral,Neutral,0,0,300
pete.P_Wp6aN02Tg.02.txt,Neutral,Neutral,7,4,289
amy.ov_6JM6Sceg.06.txt,Neutral,Neutral,67,0,233
joe.SFAHcLh5Dl0.04.txt,Negative,Neutral,8,142,48
amy.m2E6HWZQ8nM.02.txt,Positive,Neutral,161,22,117
beto.dzbPwgKsHbY.42.txt,Negative,Neutral,24,88,56
beto.dzbPwgKsHbY.21.txt,Neutral,Neutral,1,53,179
julian.Xg6M6smFXBo.18.txt,Neutral,Neutral,0,95,183
joe.Ja7e3tUwdJA.11.txt,Neutral,Neutral,0,0,120
amy.HGvqJI2MC6U.21.txt,Positive,Positive,223,49,28
amy.NVvhFjMwLDk.00.v.txt,Neutral,Positive,14,76,161
beto.4o1y_dbkriw.02.txt,Neutral,Neutral,7,55,192
pete.zFDTkD3A7vU.03.txt,Neutral,Positive,93,19,188
beto.DXIklJWTn6Y.06.txt,Neutral,Neutral,23,44,209
elizabeth.9-DJBZ1I4Vw.27.txt,Neutral,Negative,78,44,109
andrew.50aDxO2uscs.08.txt,Neutral,Neutral,0,22,270
donald.MyJ21nxo_QQ.01.txt,Negative,Neutral,18,99,48
amy.HGvqJI2MC6U.12.txt,Positive,Neutral,204,61,35
elizabeth.h4WIQJtJL6A.12.txt,Negative,Neutral,5,223,12
kamala.a0Kf9YIXSVk.15.txt,Neutral,Negative,9,55,145
donald.QqVYRTHJ8Rw.08.txt,Negative,Positive,122,136,42
joe.Ja7e3tUwdJA.12.txt,Neutral,Neutral,1,0,119
kamala.aTO3DQ-MxIQ.16.txt,Neutral,Negative,4,49,88
joe.0MBydpVL4-k.09.txt,Neutral,Neutral,7,77,216
beto.lMVhL6OOuR0.01.txt,Negative,Neutral,5,155,125
amy.Sm_NnVrD88M.00.v.txt,Positive,Positive,131,2,47
kamala.qA2hQwVkyUU.00.txt,Neutral,Neutral,0,33,217
pete.7AmYtvNw-tM.00.txt,Neutral,Neutral,4,2,85
cory.JRh3vrqnv_M.00.txt,Positive,Positive,224,47,29
julian.ceYazOAJE28.06.txt,Neutral,Neutral,34,1,256
julian.rMKU-5AupA.00.txt,Positive,Positive,154,7,90
beto.lMZ1EjVyAAE.05.txt,Neutral,Neutral,2,82,213
pete.iJBGlThAQY4.11.txt,Neutral,Neutral,71,61,168
kamala.VKBs2GQNlGw.12.txt,Neutral,Positive,13,33,207
cory.bvSfBCCJPfg.19.txt,Neutral,Neutral,123,14,155
andrew.0k9pOXSfy0E.19.txt,Neutral,Positive,195,29,346
elizabeth.2YBSzFmtK_s.06.txt,Positive,Negative,128,61,110
kamala.xviWrgt21-k.00.txt,Positive,Positive,229,1,20
andrew.0k9pOXSfy0E.18.txt,Neutral,Neutral,36,185,378
donald.3mRDW3X4k9k.02.txt,Neutral,Neutral,17,108,175
amy.Sm_NnVrD88M.00.txt,Positive,Positive,218,46,36
amy.HGvqJI2MC6U.25.txt,Positive,Positive,105,103,92
kamala.XiorcQd7tzQ.04.txt,Neutral,Neutral,60,7,228
pete.u5NzxlSSl-4.04.txt,Neutral,Neutral,48,42,210
andrew.0k9pOXSfy0E.21.txt,Neutral,Neutral,9,24,565
donald.O9__G3I0Mc0.03.txt,Neutral,Neutral,0,95,185
pete.z85rKK-HoRI.11.txt,Neutral,Positive,79,4,204
beto.dzbPwgKsHbY.33.txt,Neutral,Neutral,8,63,124
amy.9TwHGr4BCkE.03.txt,Neutral,Positive,4,42,144
bernie.bmsbpmI1Ty4.09.txt,Negative,Neutral,5,81,67
julian.NZmuLVQB2x4.01.txt,Neutral,Neutral,7,17,227
donald.MyJ21nxo_QQ.12.txt,Negative,Neutral,1,78,28
bernie.gE6r4j-1E_o.00.txt,Negative,Neutral,1,144,103
amy.IIrv5o2i_Hs.02.txt,Positive,Positive,225,39,7
julian.UlqLOzIUW_U.21.txt,Neutral,Neutral,6,41,253
joe.Ja7e3tUwdJA.07.txt,Neutral,Neutral,14,0,106
andrew.uytQGl5GV3E.01.txt,Neutral,Positive,30,1,209
andrew.0k9pOXSfy0E.22.txt,Neutral,Neutral,49,114,433
pete.u5NzxlSSl-4.17.txt,Neutral,Neutral,4,18,245
beto.-fQyfFNSVZg.13.txt,Neutral,Neutral,1,79,219
amy.9TwHGr4BCkE.15.txt,Neutral,Positive,59,9,66
julian.UlqLOzIUW_U.04.txt,Neutral,Neutral,45,8,247
kamala.nrc0-K3U0MQ.01.txt,Negative,Negative,25,126,99
bernie.RPZVxKBLHiw.00.txt,Neutral,Neutral,56,1,243
amy.m2E6HWZQ8nM.06.txt,Positive,Positive,294,0,6
elizabeth.3_Zu30C92CY.03.txt,Negative,Negative,73,187,40
bernie.q9W6lkIz8jU.03.txt,Neutral,Neutral,17,52,231
donald.xEYnAL3q0Tc.03.txt,Neutral,Negative,0,116,143
joe.TLlewQ1CiM0.02.txt,Neutral,Positive,50,27,222
julian.vHYeaWVLWkA.00.txt,Positive,Positive,102,22,63
cory.5k8wnrVOnik.22.txt,Neutral,Positive,35,29,204
pete.u5NzxlSSl-4.40.txt,Neutral,Neutral,91,23,116
elizabeth.9-DJBZ1I4Vw.19.txt,Neutral,Neutral,67,42,168
beto.dzbPwgKsHbY.34.txt,Neutral,Neutral,7,95,125
elizabeth.kLOmBE6cQB4.01.txt,Positive,Neutral,155,64,64
kamala.VKBs2GQNlGw.20.txt,Negative,Negative,16,229,55
bernie.bmsbpmI1Ty4.07.txt,Neutral,Neutral,1,28,213
donald.MyJ21nxo_QQ.27.txt,Negative,Neutral,0,92,25
pete.u5NzxlSSl-4.25.txt,Neutral,Neutral,79,39,138
